X1,X2,X3,X4,X5,X6,X7,X8,X9,Y
712,1,24,2,0,1,0,1,121232.51,0
634,0,41,8,68213.99,1,1,1,6382.46,0
527,0,32,7,0,2,1,1,44099.75,0
637,1,50,4,126345.55,1,0,1,17323,1
529,0,38,2,0,1,1,0,146388.85,1
850,0,43,3,0,2,0,0,2465.8,0
817,1,34,5,129278.43,1,0,0,165562.84,0
579,1,56,4,99340.83,1,0,0,4523.74,1
599,0,28,4,126833.79,2,1,0,60843.09,1
714,1,63,4,138082.16,1,0,1,166677.54,0
725,1,45,1,129855.32,1,0,0,24218.65,0
665,0,45,5,155447.65,2,1,0,51871.95,1
670,1,35,2,124268.64,2,0,1,84321.03,0
474,0,34,9,176311.36,1,1,0,160213.27,0
591,1,40,2,99886.42,2,1,1,88695.19,0
695,0,36,2,0,2,0,1,167749.54,0
658,1,29,5,75395.53,2,0,1,54914.92,0
705,0,33,5,116765.7,1,0,0,190659.17,1
844,1,38,7,111501.66,1,1,1,119333.38,0
602,0,48,7,76595.08,2,0,0,127095.14,0
671,0,34,5,130929.02,4,1,1,28238.25,1
581,1,40,0,101016.53,1,0,1,7926.35,1
698,0,47,6,0,1,1,0,50213.81,1
742,0,43,6,97067.69,1,0,1,60920.03,1
652,0,37,4,92208.54,1,0,1,197699.8,1
777,0,58,4,0,1,1,1,62449.07,1
644,0,40,4,77270.08,2,1,1,115800.1,1
665,0,37,3,111911.63,1,1,1,110359.68,1
738,1,49,6,106770.82,1,1,0,123499.27,0
655,0,72,5,138089.97,2,1,1,99920.41,0
698,1,39,9,133191.19,2,0,1,53289.49,0
735,1,41,7,74135.85,1,1,1,11783.1,1
766,1,41,6,99208.46,2,1,0,62402.38,0
420,0,55,4,91893.32,1,1,0,144870.28,1
570,0,46,3,0,2,0,0,820.46,0
623,1,33,8,96759.42,1,1,1,174777.98,0
466,1,29,6,0,2,1,1,2797.27,0
759,0,22,5,0,1,1,0,22303.17,0
820,1,33,2,132150.26,2,1,0,23067.97,0
628,0,31,6,175443.75,1,1,0,113167.17,1
690,0,26,5,157624.84,1,1,1,49599.27,0
632,0,29,7,80922.75,1,1,0,7820.78,0
598,0,46,7,131769.04,1,0,0,184980.23,1
578,1,40,6,63609.92,1,0,0,74965.61,1
532,1,38,9,0,2,0,0,30583.95,0
593,0,39,0,117704.73,1,1,0,197933.5,0
679,1,35,1,130463.55,2,1,1,37341.17,0
688,1,42,5,0,2,0,0,197602.29,0
769,1,43,4,110182.54,2,1,1,87537.32,0
581,1,49,10,0,2,0,0,41623.59,0
465,1,41,9,117221.15,1,1,0,168280.95,0
641,0,35,4,0,2,0,0,125986.18,0
731,0,43,9,79120.27,1,0,0,548.52,1
587,0,37,6,104414.03,1,1,0,192026.02,0
445,0,30,3,0,2,1,1,127939.19,0
722,0,47,2,88011.4,1,1,1,90655.94,1
596,1,36,2,0,2,1,1,12067.39,0
597,0,46,4,0,2,1,0,58667.16,1
646,1,32,8,105397.8,1,1,0,78111.84,1
513,1,40,3,141004.46,1,1,0,105028.46,0
607,0,21,0,0,2,1,0,116106.52,0
757,1,57,3,89079.41,1,1,1,53179.21,1
619,1,40,9,103604.31,2,0,0,140947.05,0
713,1,33,6,94598.48,1,0,0,197519.66,1
657,1,36,8,188241.05,2,0,0,183058.51,1
600,1,43,8,133379.41,1,1,0,177378.66,1
538,0,42,1,98548.62,2,0,1,94047.75,0
649,0,36,2,0,2,0,1,75035.48,0
632,0,27,3,107375.82,1,1,1,62703.38,0
682,0,42,0,0,1,0,1,91981.85,1
746,1,30,1,112666.67,1,0,0,11710.4,1
537,1,28,3,157842.07,1,1,0,86911.49,0
588,0,30,0,110148.49,1,1,0,5790.9,1
499,1,39,6,0,2,1,1,81409,0
604,1,33,3,0,1,1,0,42171.13,1
614,0,25,10,75212.28,1,1,0,58965.04,0
671,0,31,7,41299.03,1,0,1,102681.32,0
593,1,43,10,0,2,0,0,53478.02,0
453,1,29,6,0,1,0,0,198376.02,1
655,0,45,7,57327.04,1,0,1,47349,0
632,1,47,3,0,2,1,0,178822.32,0
681,0,37,7,69609.85,1,1,1,72127.83,0
591,1,46,4,129269.27,1,1,0,163504.33,0
456,0,63,1,165350.61,2,0,0,140758.07,1
617,1,74,10,0,2,1,1,53949.98,0
850,0,32,5,106290.64,1,1,0,121982.73,0
735,1,46,2,106344.95,1,1,0,114371.33,1
490,0,37,3,116465.53,1,0,1,24435.77,0
445,1,45,10,0,2,0,1,90977.48,0
761,1,36,9,127637.92,1,1,1,81062.93,0
777,1,37,1,0,1,1,1,126837.72,0
534,1,35,2,81951.74,2,1,0,115668.53,0
777,0,42,5,147531.82,1,1,1,38819.45,0
790,0,33,10,135120.72,1,0,0,195204.99,0
643,0,32,2,0,1,0,0,131301.74,0
638,0,34,7,0,2,1,1,198969.78,0
600,0,39,5,0,2,0,0,118272.07,0
661,0,41,5,28082.95,1,1,0,69586.27,1
554,0,43,10,0,2,1,0,149629.13,1
625,1,31,4,77743.01,2,1,0,75335.68,0
692,1,28,5,61581.97,1,1,1,70179.91,0
453,0,42,5,0,3,1,0,83008.49,1
408,0,84,8,87873.39,1,0,0,188484.52,1
778,0,37,0,105617.73,2,1,1,133699.82,1
695,0,42,5,0,1,0,1,72172.13,1
534,1,29,7,174851.9,1,1,1,79178.31,0
554,0,43,2,120847.11,1,1,0,7611.61,1
672,1,43,5,0,1,0,0,63833.09,0
838,0,67,4,103267.8,1,1,1,78310.04,0
675,1,49,8,135133.39,1,0,1,179521.24,1
731,1,33,1,0,1,1,0,130726.96,0
542,1,43,6,113567.94,1,1,0,89543.25,0
662,0,35,6,0,2,0,0,2423.9,1
675,0,61,5,62055.17,3,1,0,166305.16,1
647,1,51,4,131156.76,1,1,0,29883.63,0
833,0,39,3,0,2,1,0,1710.89,0
741,1,40,4,104784.23,1,1,0,135163.76,1
528,0,36,1,156948.41,1,1,1,149912.28,1
590,0,60,6,147751.75,1,1,0,88206.04,1
765,1,41,4,124182.21,1,0,0,100153.43,0
650,0,64,7,142028.36,1,1,0,32275.09,1
817,1,44,8,0,1,0,0,65501.91,1
699,0,31,10,125837.86,2,1,0,189392.66,0
495,0,34,9,117160.32,1,1,1,116069.24,1
491,0,61,8,0,2,0,1,139861.53,0
847,1,51,5,97565.74,1,0,0,144184.06,1
676,0,30,5,0,2,0,1,157888.5,0
470,0,31,2,101675.22,2,1,0,45033.75,0
695,0,50,8,0,1,1,0,126381.6,1
674,1,46,2,174701.05,1,1,0,90189.72,1
757,1,23,2,80673.96,2,1,0,93991.65,0
704,0,39,1,124640.51,1,1,0,116511.12,1
639,0,41,5,98635.77,1,1,0,199970.74,0
686,1,35,4,0,1,1,0,8816.37,0
577,1,43,8,79757.21,1,1,0,135650.72,1
506,1,28,8,53053.76,1,0,1,24577.34,0
769,1,29,2,123757.52,2,1,0,84872.66,0
677,1,56,5,123959.97,1,1,1,60590.72,1
720,0,37,8,156282.79,1,1,0,45985.52,0
506,0,57,6,0,2,0,1,194421.12,1
608,1,50,6,0,1,1,0,93568.77,1
750,0,47,7,121376.15,2,1,0,54473.6,1
677,0,36,7,0,1,1,0,47318.75,0
850,1,40,6,94607.08,1,1,0,36690.49,0
580,0,56,1,131368.3,1,1,0,106918.67,1
746,0,21,8,166883.07,2,0,1,194563.65,0
558,0,36,0,126606.63,2,1,1,172363.52,0
415,1,46,9,134950.19,3,0,0,178587.36,1
798,0,60,6,96956.1,1,1,0,31907.44,1
792,0,29,4,107601.79,1,1,0,18922.18,1
489,0,46,8,92060.06,1,1,0,147222.95,1
592,1,55,8,85845.43,2,1,1,128918.42,0
470,1,31,4,55732.92,2,1,1,103792.53,0
789,0,37,6,110689.07,1,1,1,71121.04,1
604,0,39,7,98544.11,1,1,1,52327.57,0
656,1,46,9,143267.14,2,0,0,193099.43,0
560,0,26,3,116576.45,1,1,0,157567.37,0
663,1,31,4,103430.11,2,0,1,36479.27,0
845,0,52,0,0,1,1,0,31726.76,1
680,0,48,8,115115.38,1,1,0,139558.6,1
778,1,42,6,0,2,1,1,106197.44,0
679,1,45,3,146758.24,1,1,0,48466.89,0
788,1,55,3,0,1,0,1,13288.46,1
770,0,70,9,110738.89,1,1,0,22666.77,1
729,1,67,2,94203.8,1,0,1,102391.06,0
545,1,47,8,105792.49,1,0,1,67830.2,1
537,1,38,3,0,2,0,0,141023.01,0
732,1,79,10,61811.23,1,1,1,104222.8,0
542,1,33,8,142871.27,2,0,0,77737.86,0
750,0,37,6,0,1,1,1,117948,1
731,1,30,7,0,2,1,1,184581.68,0
699,0,43,3,80764.03,1,1,0,199378.58,1
534,0,42,9,144801.97,1,0,1,12483.39,1
724,1,31,5,0,1,1,0,134889.95,1
666,0,44,2,122314.5,1,0,0,68574.88,1
750,1,43,6,113882.31,1,1,1,74564.41,0
658,0,32,9,0,2,1,0,156774.75,0
727,1,32,1,59271.82,1,1,1,46019.43,0
850,1,22,3,0,1,1,1,144385.54,0
676,0,40,2,147803.48,1,1,0,95181.06,1
620,1,44,8,0,2,1,1,15627.51,0
576,0,52,9,170228.59,2,0,0,148477.57,1
706,1,18,2,176139.5,2,1,0,129654.22,0
679,1,35,1,110245.13,1,1,1,178291.09,0
703,0,45,5,0,2,1,0,131906.44,0
590,0,76,5,160979.68,1,0,1,13848.58,0
613,1,35,4,123557.65,2,0,1,170903.4,0
742,0,60,4,0,1,1,1,13161.66,1
608,0,33,4,0,1,1,0,79304.38,1
595,0,39,7,120962.13,1,0,0,23305.01,0
603,1,46,2,0,2,1,1,59563.49,0
504,0,73,8,0,1,1,1,34595.58,0
739,1,40,5,149131.03,3,1,1,60036.99,1
604,0,34,7,0,2,1,0,193021.49,0
612,0,35,3,0,1,1,1,48108.72,0
629,0,44,6,125512.98,2,0,0,79082.76,0
652,0,42,3,83492.07,2,1,0,37914.12,0
565,1,34,7,0,1,0,0,74593.84,0
707,0,49,10,0,1,1,0,82967.97,1
762,0,34,8,98592.88,1,0,1,191790.29,1
823,1,34,3,105057.33,1,1,0,9217.92,0
817,0,46,0,89087.89,1,0,1,87941.85,1
665,0,27,2,147435.96,1,0,0,187508.06,0
646,1,39,0,154439.86,1,1,0,171519.06,0
850,0,62,1,124678.35,1,1,0,70916,1
473,1,40,8,152576.25,2,1,0,73073.68,0
715,1,42,2,88120.97,2,1,1,21333.22,0
772,0,51,9,143930.92,1,0,1,46675.51,1
686,0,31,1,0,2,1,0,4802.25,0
749,0,29,7,137059.05,3,1,0,102975.72,1
781,0,27,7,186558.55,1,1,1,175071.29,1
554,0,51,7,105701.91,1,0,1,179797.79,1
722,1,46,6,0,1,1,1,93917.68,1
689,1,67,9,157094.78,1,1,1,99490.01,0
796,1,40,2,113228.38,2,1,1,46415.09,0
663,1,27,8,0,1,1,1,188007.99,0
498,0,44,2,120702.67,2,1,1,98175.74,0
627,0,32,1,0,1,1,0,106851.7,0
738,0,29,9,139106.19,1,1,0,141872.05,1
587,0,39,6,101851.8,2,1,0,7103.71,0
655,0,32,6,130935.56,1,1,0,9241.83,1
647,1,37,3,116509.99,1,1,1,149517.71,1
688,1,35,5,111578.18,1,0,0,166165.93,1
427,1,33,8,0,1,1,1,13858.95,0
744,1,29,1,0,1,0,0,82422.97,0
514,1,38,4,112230.38,1,1,0,16717.11,1
835,1,38,7,86824.09,1,0,0,175905.97,0
682,0,64,10,128306.7,1,0,1,66040.83,0
590,0,40,2,117641.43,2,0,0,92198.05,0
653,0,37,3,125734.2,2,1,0,134625.09,1
477,1,34,8,139959.55,2,1,1,189875.83,0
745,1,34,7,132944.53,1,1,1,31802.92,0
850,1,61,1,0,1,1,0,53067.83,1
528,1,22,5,93547.23,2,0,1,961.57,0
543,0,31,2,147674.26,1,1,1,16658.76,0
624,1,37,0,0,2,0,0,112104.55,0
595,1,46,5,142360.62,2,1,0,48421.4,1
596,0,27,2,151027.56,1,1,0,170320.58,0
431,0,44,2,138843.7,1,1,0,37688.31,1
647,0,26,8,109958.15,1,1,1,136592.24,1
752,0,45,3,105426.5,2,0,1,89773.45,0
710,0,41,9,149155.53,2,1,0,42131.26,1
638,1,27,4,135096.05,1,1,1,186523.72,1
660,1,28,2,170890.05,2,1,0,41758.9,0
596,0,54,0,78126.28,1,1,1,153482.91,1
705,0,38,3,123894.43,1,1,0,21177.1,0
727,1,58,5,106913.43,1,1,0,25881,1
496,1,32,4,127845.83,1,1,0,66469.2,0
537,1,26,7,106397.75,1,0,0,103563.23,0
839,0,51,3,0,1,1,1,69101.23,1
700,0,43,0,0,2,1,0,59475.35,0
458,0,35,5,166492.48,1,1,0,135287.74,0
850,1,51,4,124425.99,1,0,0,118545.49,1
594,0,38,10,0,2,1,0,58332.91,0
646,1,30,7,0,2,1,0,153566.97,0
650,1,33,0,98064.97,1,1,0,52411.99,0
682,0,29,6,101012.77,1,0,0,32589.89,1
553,1,46,3,82291.1,1,1,0,112549.99,1
667,1,44,2,122806.95,1,0,0,15120.86,0
794,1,57,3,117056.46,1,1,0,93336.93,1
497,0,55,7,131778.66,1,1,1,9972.64,0
645,0,49,5,110132.55,3,0,1,187689.91,1
598,0,23,6,0,2,1,0,153229.19,0
628,1,50,4,122227.71,1,0,1,14217.77,1
629,1,40,2,121647.54,2,1,1,64849.74,1
739,1,58,1,110597.76,1,0,1,160122.66,1
653,0,60,2,120731.39,4,1,1,138160.11,1
711,1,28,8,0,2,1,1,64286.39,0
783,1,38,1,0,3,1,1,80178.54,1
712,1,34,8,114088.32,1,1,0,92794.61,0
554,0,48,7,0,2,1,1,63708.07,0
687,1,33,9,135962.4,2,1,0,121747.96,0
679,0,32,0,88335.05,1,0,0,159584.81,0
677,1,42,5,99580.13,1,1,0,21007.96,0
780,0,37,3,0,2,0,0,182156.81,1
547,0,29,6,104450.86,1,1,1,37160.28,0
746,0,34,4,0,1,0,1,65166.6,0
605,1,39,6,111169.91,1,0,0,9641.4,0
813,0,25,5,123616.43,1,0,1,132959.33,0
645,1,45,4,0,1,0,1,174916.85,1
526,0,32,6,131938.92,2,1,1,1795.93,0
778,0,33,9,151772.63,2,0,0,180249.94,1
488,0,22,6,0,2,1,1,66393.89,0
642,0,56,6,103244.86,2,1,0,143049.72,1
418,0,39,2,0,2,0,0,9041.71,0
670,0,33,9,84521.48,2,0,1,198017.05,0
549,1,45,6,124240.93,1,1,1,146372.51,0
543,0,42,5,0,2,0,0,101905.34,0
673,0,25,3,108244.82,2,1,1,103573.96,0
508,0,41,5,82161.7,2,1,0,187776.49,0
662,1,59,2,104568.41,1,1,0,8059.44,1
752,0,36,2,119912.46,1,1,0,124354.92,0
809,1,36,9,68881.59,2,0,1,109135.11,0
591,0,40,1,86376.29,1,0,1,136767.16,1
643,0,45,9,150840.03,2,1,0,155516.35,0
603,1,46,4,98899.76,2,1,1,86190.34,0
655,1,37,1,0,1,1,1,106040.97,0
620,0,70,3,87926.24,2,1,0,33350.26,1
581,1,46,2,79385.21,2,0,0,188492.82,0
553,1,53,5,127997.83,1,1,0,165378.66,1
685,0,50,6,94238.75,2,1,1,50664.07,1
634,1,43,3,212696.32,1,1,0,115268.86,0
567,1,59,3,0,2,1,0,25843.7,1
539,1,39,3,139153.68,2,1,0,147662.33,0
646,0,36,6,144773.29,2,1,0,53217.3,0
622,0,52,9,111973.97,1,1,1,162756.29,1
706,0,35,8,178032.53,1,0,1,42181.68,0
581,0,46,1,0,2,1,0,104272.04,0
728,1,45,3,108924.33,2,1,0,84300.4,1
707,0,32,4,132835.56,1,0,0,136877.24,0
761,0,26,1,0,2,1,1,199409.19,0
483,1,41,1,118334.44,1,0,0,163147.99,1
716,1,66,5,121411.9,1,0,0,10070.4,1
654,1,32,9,121455.65,1,1,0,190068.53,1
649,1,20,5,0,2,1,1,58309.54,0
682,1,61,10,73688.2,1,1,1,172141.33,0
554,1,43,5,99906.89,1,0,0,24983.39,0
807,0,47,9,167664.83,1,0,0,125440.11,1
597,0,60,0,78539.84,1,0,1,48502.88,0
657,0,38,5,123770.46,1,0,0,47019.66,1
663,1,49,7,116150.65,3,1,1,84358.71,1
702,0,29,10,88378.6,1,1,0,88550.28,0
476,1,37,4,0,1,1,1,55775.84,1
748,0,23,8,85600.08,1,0,0,134077.71,0
649,1,40,4,95001.33,1,0,1,123202.99,0
551,1,27,2,113873.22,1,1,1,85129.77,1
685,1,40,7,74896.92,1,1,0,198694.2,0
535,0,49,3,0,1,0,0,61820.41,1
620,1,21,9,0,2,0,0,154882.79,0
685,0,40,7,0,1,1,0,72852.74,1
673,1,65,0,0,1,1,1,85733.33,0
638,1,24,1,0,2,0,1,162597.15,0
614,1,46,4,0,1,1,0,74379.57,1
626,0,44,2,0,1,0,1,173117.22,1
706,1,38,8,0,2,0,1,46635.11,0
644,0,32,8,141528.88,1,1,1,167087.34,1
666,1,30,7,109805.3,1,0,1,163625.56,0
496,0,59,7,91680.1,2,1,0,163141.18,1
696,1,40,3,153639.11,1,1,1,138351.68,0
809,1,80,8,0,2,0,1,34164.05,0
701,0,33,7,123870.07,1,1,0,97794.71,0
639,0,60,5,162039.78,1,1,1,84361.72,1
520,1,38,5,0,2,1,0,163185.76,0
545,1,53,5,114421.55,1,1,0,180598.28,1
589,0,59,2,0,2,1,1,126160.24,1
648,0,43,7,139972.18,1,1,0,143668.58,0
446,0,39,1,90217.07,1,1,0,191350.48,0
514,1,66,9,0,2,1,1,14234.31,0
720,0,57,1,162082.31,4,0,0,27145.73,1
641,0,51,2,117306.69,4,1,1,26912.72,1
813,1,32,1,122889.88,1,1,1,26476.18,0
811,1,46,9,180226.24,1,1,0,13464.64,1
772,0,48,6,108736.52,1,1,0,184564.67,1
655,0,20,7,134397.61,1,0,0,28029.54,0
762,1,56,10,100260.88,3,1,1,77142.42,1
662,1,39,5,139822.11,2,1,1,146219.9,0
463,0,41,8,123151.51,2,1,0,70127.93,0
501,1,27,4,95331.83,2,1,0,132104.76,0
603,0,42,6,0,1,1,1,90437.87,0
632,1,48,6,126066.26,1,1,0,64345.61,1
601,0,42,4,96763.89,1,1,1,199242.65,0
769,0,38,2,0,2,0,0,75578.67,0
551,1,42,2,139561.46,1,1,0,43435.43,1
841,0,52,5,0,1,0,0,183239.71,1
469,0,31,6,0,1,1,0,146213.75,1
635,1,31,1,0,2,1,0,135382.23,0
658,1,32,8,0,1,1,1,80410.68,0
616,1,41,10,113220.2,2,1,1,114072.91,0
602,0,56,3,115895.22,3,1,0,4176.17,1
510,0,26,6,136214.08,1,0,0,159742.33,0
557,1,39,8,146200.01,1,1,0,177944.64,0
559,1,45,8,24043.45,1,0,1,169781.45,1
689,0,58,5,0,2,0,1,49848.86,0
626,1,39,10,132287.92,3,1,1,51467.92,1
823,0,44,1,0,2,0,1,182495.7,0
565,0,32,4,90322.99,2,0,1,118740.37,0
646,0,34,3,131283.11,1,0,0,130500.65,0
850,0,54,4,120952.74,1,1,0,66963.15,0
810,0,38,9,153166.17,1,1,1,93261.69,0
713,1,43,5,86394.14,1,1,1,130001.13,0
672,0,50,1,0,1,1,0,12106.82,1
656,1,47,1,0,2,1,1,197961.93,0
583,0,31,4,158978.79,1,1,0,12538.92,0
808,0,37,2,100431.84,1,1,0,35140.49,1
721,1,33,5,0,2,0,1,117626.9,0
778,0,29,6,150358.97,1,1,0,62454.01,1
693,0,39,4,0,2,0,1,142331.39,0
759,1,31,4,98899.91,1,1,1,47832.82,0
503,0,37,8,0,2,1,1,97893.32,0
583,0,40,4,0,2,1,0,114093.73,0
764,0,48,1,75990.97,1,1,0,158323.81,1
597,0,26,7,0,2,1,0,110253.2,0
637,1,32,5,0,1,0,0,148769.08,0
673,0,57,4,0,2,1,1,49684.09,0
662,1,33,3,0,2,0,1,68064.83,0
850,1,55,6,0,1,1,0,944.41,1
671,1,34,10,153360.02,1,1,0,140509.86,0
601,0,40,3,92055.36,1,0,1,164652.02,1
700,0,30,9,0,1,1,1,174971.64,0
624,1,54,3,116726.22,1,1,0,110498.1,1
561,1,37,5,0,2,1,0,83093.25,0
666,0,21,1,121827.43,2,1,1,99818.31,0
628,1,42,7,0,2,0,1,172967.87,0
678,1,26,5,111128.04,1,1,0,60941.27,1
712,1,52,9,0,1,1,1,117977.45,1
618,1,48,7,0,1,1,0,13921.82,1
540,0,28,6,84121.04,1,0,1,80698.54,0
651,1,44,2,0,3,1,0,102530.35,1
850,1,39,0,141829.67,1,1,1,92748.16,0
637,0,63,5,0,1,1,0,28092.77,1
655,1,44,8,87471.63,1,0,1,188593.98,0
654,1,32,6,0,2,1,1,137898.57,0
627,1,44,6,153548.12,1,0,0,35300.08,1
695,0,53,8,95231.91,1,0,0,70140.8,1
587,1,41,8,85109.21,1,1,0,1557.82,0
850,1,62,5,0,2,1,1,180243.56,0
751,1,29,3,159597.45,1,1,0,39934.41,0
627,0,37,7,147361.57,1,1,1,133031.96,0
736,1,43,4,176134.54,1,1,1,52856.88,0
850,0,45,5,174088.3,4,1,0,5669.31,1
513,0,42,10,0,2,0,1,73151.25,0
636,0,35,2,0,2,1,1,23129.46,0
741,1,43,0,0,2,1,1,2920.63,1
709,0,32,7,0,2,1,1,199418.02,0
550,1,52,5,121016.23,1,1,1,41730.37,1
598,1,59,8,118210.42,2,0,0,60192.14,1
755,0,29,4,148654.84,2,1,1,28805.09,0
656,1,32,5,136963.12,1,1,0,133814.28,0
644,1,47,9,137774.11,2,1,0,151902.78,0
598,0,32,4,111156.52,1,1,1,167376.26,0
850,0,31,3,121237.65,1,1,1,31022.56,0
626,0,47,2,103108.8,1,0,1,166475.44,1
625,0,57,7,0,1,0,0,84106.17,1
515,0,58,2,131852.81,1,1,0,81436.68,1
612,1,35,1,0,1,1,1,83256.26,1
628,0,39,8,107553.33,1,1,0,117523.41,0
529,0,43,5,0,2,0,0,79476.63,0
668,0,46,7,161806.09,1,1,1,173052.19,0
791,0,52,7,0,1,1,1,122782.5,0
573,1,27,2,128243.03,1,1,1,11631.34,0
604,0,47,8,62094.71,3,0,0,9308.1,1
656,1,37,7,112291.34,1,1,0,153157.97,0
682,1,55,9,0,1,1,0,153356.8,1
792,1,47,0,0,1,1,1,5557.88,1
627,0,25,4,0,1,1,1,194313.93,0
767,0,34,8,0,2,1,0,94767.77,0
789,0,53,1,158271.74,1,1,1,5036.39,1
794,1,56,9,96951.21,1,1,1,71776.76,0
587,1,35,5,121863.61,1,1,1,23481.69,1
589,0,19,9,83495.11,1,1,1,143022.31,1
589,0,45,1,0,1,0,0,125939.22,1
701,1,23,5,186101.18,2,1,1,76611.33,0
850,1,40,6,0,1,1,0,136985.08,1
726,0,51,8,107494.86,2,1,0,140937.91,1
767,1,47,2,0,1,1,0,48161.18,1
592,0,34,9,0,2,1,1,20460.2,0
670,0,41,10,0,3,1,0,81602.02,0
492,1,35,4,141359.37,2,1,0,39519.53,0
526,1,50,5,124233.24,1,0,1,159456.87,1
768,0,26,5,51116.26,1,1,1,70454.79,1
637,0,54,5,0,1,0,1,150836.98,0
489,0,38,5,117289.92,1,0,0,85231.88,0
601,1,35,2,0,2,1,1,118983.18,0
635,1,29,1,0,1,0,1,24865.54,0
587,1,40,2,0,4,0,1,106174.7,1
667,0,56,8,137464.04,1,1,0,130846.79,1
536,0,35,8,0,1,1,0,171840.24,1
753,1,46,8,0,3,1,0,90747.94,1
748,1,44,4,112610.77,1,0,1,2048.55,0
623,0,57,7,71481.79,2,1,1,84421.34,0
562,1,75,5,87140.85,1,1,1,39351.64,0
502,0,42,0,132002.7,1,0,1,28204.98,1
670,0,32,4,102954.68,2,0,1,134942.45,0
766,0,62,7,142724.48,1,0,1,5893.23,1
487,0,53,10,89550.85,1,0,1,90076.85,0
714,1,53,1,99141.86,1,1,1,72496.05,1
577,0,31,4,61211.18,1,1,1,145250.43,0
779,1,32,10,80728.15,1,1,0,86306.75,0
706,0,46,2,127660.46,2,1,0,150156.82,1
476,0,34,8,111905.43,1,0,1,197221.81,1
775,1,40,9,126212.64,1,1,0,70196.57,0
538,1,68,9,0,2,1,0,110440.5,1
602,1,38,7,111835.94,2,1,0,124389.61,0
615,1,30,8,0,2,0,0,3183.15,0
615,1,32,1,0,2,0,0,2139.25,0
544,1,44,2,108895.93,1,0,0,69228.2,1
573,1,56,3,154669.77,1,0,1,115462.27,1
692,0,31,2,0,2,1,0,91829.17,1
641,0,40,7,0,1,1,0,126996.67,0
705,0,35,5,0,1,1,0,133991.11,1
727,0,52,1,154733.97,1,1,0,80259.67,1
576,0,41,4,112609.91,1,0,0,191035.18,1
638,1,34,5,133501.36,1,0,1,155643.04,0
632,1,30,1,58668.02,1,1,1,78670.52,0
850,1,44,7,89118.26,1,1,0,104240.77,1
673,0,77,10,76510.52,2,0,1,59595.66,0
616,0,43,3,120867.18,1,1,0,18761.92,1
567,0,45,1,157320.51,1,1,0,62193.92,0
581,0,55,6,0,1,1,1,22442.13,0
748,1,60,3,0,2,1,1,78194.37,0
691,1,21,3,103000.94,1,1,1,104648.58,0
507,1,31,2,134237.07,1,1,1,166423.66,1
724,1,34,6,118235.7,2,0,0,157137.23,0
708,0,64,5,0,3,0,1,112520.07,1
580,1,38,9,115442.19,2,1,0,128481.5,1
714,1,25,2,0,1,1,1,132979.43,0
559,0,43,1,0,2,1,1,196645.87,0
554,1,30,6,135370.12,1,1,1,179689.05,1
549,1,54,5,92877.33,1,1,0,2619.64,1
528,0,26,10,102073.67,2,0,0,166799.93,0
720,1,46,3,97042.6,1,1,1,133516.51,1
743,1,41,7,0,1,1,0,163736.09,1
615,1,24,8,108528.07,2,0,0,179488.41,1
686,1,45,3,74274.87,3,1,0,64907.48,1
840,0,36,6,0,2,1,0,141364.27,0
805,0,31,4,0,2,1,0,4798.12,0
558,1,45,4,0,1,1,0,131807.14,0
641,0,42,7,125437.14,2,0,0,164128.58,0
781,0,48,9,82794.18,1,1,0,124720.68,1
573,1,50,0,159304.07,1,0,1,155915.24,1
662,0,22,2,126362.57,2,1,1,97382.8,0
563,0,35,2,183572.84,1,1,1,66006.75,1
546,0,45,2,0,1,0,0,197789.83,1
688,1,41,2,112871.19,2,0,1,65520.74,0
850,1,41,8,60880.68,1,1,0,31825.84,0
719,0,37,9,101455.7,1,1,0,25803.59,1
757,0,71,0,88084.13,2,1,1,154337.47,0
669,1,29,7,0,2,1,1,138145.62,0
438,1,59,7,127197.14,1,1,0,51565.98,1
783,0,42,2,139707.28,1,1,0,2150.22,0
670,0,40,3,47364.45,1,1,1,148579.43,1
479,1,24,6,107637.97,2,0,1,169505.83,0
660,0,20,6,167685.56,1,1,0,57929.9,0
721,1,68,4,136525.99,1,0,0,175399.14,0
670,0,45,9,104930.38,1,1,0,155921.81,1
766,0,34,6,106434.94,1,0,1,137995.66,1
845,0,38,2,112803.92,1,1,0,179631.85,0
710,0,46,10,120530.34,1,1,0,166586.99,1
602,0,43,2,113641.49,4,1,0,115116.35,1
756,1,41,6,149049.92,1,0,1,50422.36,1
657,1,42,5,41473.33,1,1,0,112979.6,1
615,1,39,5,113193.51,2,1,1,52166.25,0
712,1,27,8,113174.21,2,1,0,147261.58,0
764,0,24,0,0,2,1,0,88724.49,0
587,0,32,3,125445.04,2,1,1,130514.78,0
707,0,44,6,0,2,1,1,192542.17,0
771,0,23,7,156123.73,1,1,0,72990.62,0
602,0,35,5,0,2,1,0,31050.02,0
626,1,38,7,141074.59,1,1,0,52795.56,1
588,1,59,4,0,2,1,1,27435.41,0
621,1,33,4,0,2,1,1,40299.23,0
674,1,26,6,166257.96,1,1,1,149369.41,0
698,0,64,1,169362.43,1,1,0,84760.32,1
508,1,26,7,205962,1,1,0,156424.4,0
736,0,24,0,0,2,1,0,109355.73,1
676,1,38,1,0,2,0,1,35644.79,0
739,1,29,1,0,2,1,1,164484.78,0
701,0,37,3,0,2,1,1,164268.28,0
666,0,50,7,109062.28,1,1,1,140136.1,1
